key,id,name,postal_code,address,city,organization_id,organization_name,client_id,latitude,longitude,status,description,phone_number,website,culture_code,state_province,alternate_name,coordinates__001,coordinates__002,coordinates__003,coordinates__004,coordinates__005,coordinates__006,resource_type,category,parent_id (from Category),last_scraped,Field 29
38903489en,38903489,Berkeley Therapy Institute Services,,,,38898495,BERKELEY THERAPY INSTITUTE,2376,37.879319,-122.265204,ACTIVE,"<span style=""color:#FF0000"">Note: All Services are...",510-841-8484,www.bti.org,en,,,"37.879319, -122.265204",,,,,Program,5579,,,2020-06-29 01:23:00,
38903664en,38903664,Casa del Sol Mental Health Clinic,,,,38898668,LA CLINICA DE LA RAZA INC,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note:&nbsp;</span><ul>...",510-535-6200,www.laclinica.org,en,,,"37.77908, -122.22542",,,,,Program,5579,,,2020-06-29 01:23:00,
38904500en,38904500,Cherry Hill Detox,,,,38898646,HORIZON SERVICES INC. (HSI),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Administrative O...",866-866-7496,www.horizonservices.org,en,California,,"37.703439, -122.12448",,,,,Program,5579,,,2020-06-29 01:23:00,
38906732en,38906732,Counseling Services,,,,38899648,MULTI LINGUAL COUNSELING CENTER INC,2376,37.81018,-122.269073,ACTIVE,"<span style=""color:#FF0000"">Note: Most therapy is ...",510-451-0661,multilingualcounseling.com,en,,,"37.81018, -122.269073","37.538034, -122.03053",,,,Program,5579,,,2020-06-29 01:23:00,
38904429en,38904429,Creative Wellness Center (CWC),,,,38898505,BONITA HOUSE INC,2376,37.863769,-122.274686,ACTIVE,"<span style=""color:#FF0000"">Note:&nbsp;Bonita Hous...",510-923-2269,www.bonitahouse.org,en,,,"37.863769, -122.274686",,,,,Program,5579,,,2020-06-29 01:23:00,
38906290en,38906290,Dual Diagnosis Track,,,,38898706,NEW BRIDGE FOUNDATION,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Not accepting ne...",800-785-2400,www.newbridgefoundation.org,en,California,,"37.87493, -122.26294",,,,,Program,5579,,,2020-06-29 01:23:00,
38904070en,38904070,Eden Children's Services,94578,2045 Fairmont Drive,San Leandro,38899006,ALAMEDA COUNTY BEHAVIORAL HEALTH CARE SERVICES (AC...,2376,37.703439,-122.12448,ACTIVE,"<span style=""color:#FF0000"">Note: Due to many phar...",800-491-9099,www.acbhcs.org,en,California,,"37.703439, -122.12448",,,,,Program,5579,,,2020-06-29 01:23:00,
38903982en,38903982,Eden Community Support Center,94578,2045 Fairmont Drive,San Leandro,38899006,ALAMEDA COUNTY BEHAVIORAL HEALTH CARE SERVICES (AC...,2376,37.703439,-122.12448,ACTIVE,"<span style=""color:#FF0000"">Note: Due to many phar...",800-491-9099,www.acbhcs.org,en,California,,"37.703439, -122.12448",,,,,Program,5579,,,2020-06-29 01:23:00,
38905801en,38905801,Highland Campus: Telephone Care Nurse,,,,38899188,ALAMEDA HEALTH SYSTEM (AHS),2376,37.80294,-122.20632,ACTIVE,Alameda Health System/Highland Hospital has a Regi...,510-437-8341,www.alamedahealthsystem.org,en,California,,"37.80294, -122.20632",,,,,Program,5579,,,2020-06-29 01:23:00,
38903699en,38903699,Morton Bakar Center,94541,494 Blossom Way,Hayward,38898966,TELECARE CORPORATION,2376,37.674815,-122.081533,ACTIVE,"<span style=""color:#FF0000"">Note: Have instituted ...",510-582-7676,www.telecarecorp.com,en,California,,"37.674815, -122.081533",,,,,Program,5579,,,2020-06-29 01:23:00,
38904274en,38904274,Oakland-Pathways to Wellness,,,,38899093,BECTON HEALTHCARE RESOURCES - PATHWAYS TO WELLNESS,2376,37.81018,-122.269073,ACTIVE,"<span style=""color:#FF0000"">Notes: Telephonic asse...",800-975-7284 (PATH),www.pathwaystowellness.net,en,,,"37.81018, -122.269073","37.590567, -122.046064","37.685314, -121.894812",,,Program,5579,,,2020-06-29 01:23:00,
38905906en,38905906,Public Health Division - Nurse of the Day Informat...,94704,"1947 Center Street, 2nd Floor",Berkeley,38898482,CITY OF BERKELEY DEPARTMENT OF HEALTH SERVICES,2376,37.867417,-122.259661,ACTIVE,This is a Free health information service availabl...,510-981-5300,www.ci.berkeley.ca.us/publichealth,en,California,,"37.867417, -122.259661",,,,,Program,5579,,,2020-06-29 01:23:00,
38904456en,38904456,School-Based Services,,,,38898616,FRED FINCH YOUTH CENTER,2376,37.80294,-122.20632,ACTIVE,"<span style=""color:#FF0000"">Note: &nbsp;Moving man...",510-482-2244,www.fredfinch.org,en,,,"37.80294, -122.20632",,,,,Program,5579,,,2020-06-29 01:23:00,
38904079en,38904079,Tri-City Children's Outpatient Services,94538,"39155 Liberty Street, Suite G710",Fremont,38899006,ALAMEDA COUNTY BEHAVIORAL HEALTH CARE SERVICES (AC...,2376,37.526811,-121.964908,ACTIVE,"<span style=""color:#FF0000"">Note: Due to many phar...",800-491-9099,www.acbhcs.org,en,California,,"37.762734, -122.157057","37.526811, -121.964908",,,,Program,5579,,,2020-06-29 01:23:00,
38903380en,38903380,Tri-City Community Support Center,94538,"39155 Liberty Street, Suite G710",Fremont,38899006,ALAMEDA COUNTY BEHAVIORAL HEALTH CARE SERVICES (AC...,2376,37.526811,-121.964908,ACTIVE,"<span style=""color:#FF0000"">Note: Due to many phar...",800-491-9099,www.acbhcs.org,en,California,,"37.526811, -121.964908",,,,,Program,5579,,,2020-06-29 01:23:00,
38905928en,38905928,VA Palo Alto Health Care System (VAPHCS) - Palo Al...,94304,3801 Miranda Avenue,Palo Alto,38899197,U.S DEPARTMENT OF VETERANS AFFAIRS (VA),2376,37.409911,-122.1604,ACTIVE,VA hospital and medical clinic in Palo Alto provid...,650-493-5000,www.paloalto.va.gov,en,California,,"37.409911, -122.1604",,,,,Program,5579,,,2020-06-29 01:23:00,
38904072en,38904072,Valley Children's Outpatient Services,94588,"3730 Hopyard Road, Suite 103",Pleasanton,38899006,ALAMEDA COUNTY BEHAVIORAL HEALTH CARE SERVICES (AC...,2376,37.685314,-121.894812,ACTIVE,"<span style=""color:#FF0000"">Note: Office is not op...",,www.acbhcs.org,en,California,,"37.685314, -121.894812",,,,,Program,5579,,,2020-06-29 01:23:00,
38903381en,38903381,Valley Community Support Center,94588,"3730 Hopyard Road, Suite 103",Pleasanton,38899006,ALAMEDA COUNTY BEHAVIORAL HEALTH CARE SERVICES (AC...,2376,37.685314,-121.894812,ACTIVE,"<span style=""color:#FF0000"">Note: Office is not op...",800-491-9099,www.acbhcs.org,en,California,,"37.685314, -121.894812",,,,,Program,5579,,,2020-06-29 01:23:00,
38905167en,38905167,Willow Rock Center (WRC) Inpatient Services,94578,2050 Fairmont Drive,San Leandro,38898966,TELECARE CORPORATION,2376,37.703439,-122.12448,ACTIVE,"<span style=""color:#FF0000"">Note: Have instituted ...",510-895-5502,www.telecarecorp.com,en,California,,"37.703439, -122.12448",,,,,Program,5579,,,2020-06-29 01:23:00,
38904658en,38904658,Acute Inpatient Care,,,,38899043,FREMONT HOSPITAL,2376,,,ACTIVE,"Provides inpatient psychiatric treatment, includin...",888-796-1101,www.fremonthospital.com,en,,,"37.54658, -121.97964",,,,,Program,5580,,,2020-06-29 01:23:00,
38904185en,38904185,Hospital Services,,,,38899043,FREMONT HOSPITAL,2376,,,ACTIVE,"Provides psychiatric, addiction, and dual diagnosi...",888-796-1101,www.fremonthospital.com,en,,,"37.54658, -121.97964",,,,,Program,5580,,,2020-06-29 01:23:00,
38903901en,38903901,John George Psychiatric Hospital,,,,38899188,ALAMEDA HEALTH SYSTEM (AHS),2376,37.703439,-122.12448,ACTIVE,Offers psychiatric emergency services and acute in...,510-346-1300,www.johngeorgeahs.org,en,California,,"37.703439, -122.12448",,,,,Program,5580,,,2020-06-29 01:23:00,
38904853en,38904853,Russell Street Residence (RSR) and Annex,,,,38898916,BERKELEY FOOD AND HOUSING PROJECT (BFHP),2376,,,ACTIVE,Offers a state licensed adult residential facility...,510-843-3420,www.bfhp.org,en,California,,"37.863769, -122.274686",,,,,Program,5580,,,2020-06-29 01:23:00,
38905770en,38905770,Telecare Heritage Psychiatric Health Facility,94601,2633 East 27th Street,Oakland,38898966,TELECARE CORPORATION,2376,37.778403,-122.216989,ACTIVE,"<span style=""color:#FF0000"">Note: Have instituted ...",510-535-5115,www.telecarecorp.com,en,California,,"37.778403, -122.216989",,,,,,Program,5580,5566,2020-06-29 01:23:00,
38905168en,38905168,Villa Fairmont Short Stay Program,94578,15200 Foothill Blvd,San Leandro,38898966,TELECARE CORPORATION,2376,37.703439,-122.12448,ACTIVE,"<span style=""color:#FF0000"">Note: Have instituted ...",510-352-9690,www.telecarecorp.com,en,California,,"37.703439, -122.12448",,,,,Program,5580,,,2020-06-29 01:23:00,
38904004en,38904004,Berkeley Drop-In Center,,,,38898846,ALAMEDA COUNTY NETWORK OF MENTAL HEALTH CLIENTS (...,2376,37.863769,-122.274686,ACTIVE,"<span style=""color:#FF0000"">Note: Open Mondays and...",510-653-3808,www.acnetmhc.org,en,,,"37.863769, -122.274686",,,,,Program,5583,,,2020-06-29 01:23:00,
38904827en,38904827,Outpatient Counseling Program,,,,38898669,LA FAMILIA COUNSELING SERVICE,2376,37.633771,-122.061914,ACTIVE,"<span style=""color:#FF0000"">NOTE: Implemented “She...",510-881-5921,,en,,,"37.818366, -122.235131","37.633771, -122.061914",,,,Program,5583,,,2020-06-29 01:23:00,
38905909en,38905909,Supportive Services for Transition Aged Youth,,,,38898616,FRED FINCH YOUTH CENTER,2376,37.80294,-122.20632,ACTIVE,"<span style=""color:#FF0000"">Note: &nbsp;Moving man...",510-482-2244 ext 5363,https://www.fredfinch.org/stay/,en,,STAY,"37.80294, -122.20632",,,,,Program,5583,,,2020-06-29 01:23:00,
38905126en,38905126,24-Hour AA Hotline and Email Support,,,,38898447,ALCOHOLICS ANONYMOUS (AA) EASTBAY INTERGROUP INC,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Meetings are now...",510-839-8900,www.eastbayaa.org,en,,,"37.81018, -122.269073",,,,,Program,5584,,,2020-06-29 01:23:00,
38905547en,38905547,Administration Office / Hayward Community Resource...,,,,38898602,RUBYS PLACE INC,2376,37.674815,-122.081533,ACTIVE,"<span style=""color:#FF0000"">Note: Program is curre...",510-581-5626,www.rubysplace.org,en,,,"37.674815, -122.081533",,,,,Program,5584,,,2020-06-29 01:23:00,
38904524en,38904524,Adult Behavioral Health Services,,,,38898461,ASIAN COMMUNITY MENTAL HEALTH SERVICES,2376,37.806984,-122.286229,ACTIVE,"<span style=""color:#FF0000"">Note: Visit&nbsp;</span><a href=""https://www.acoe.org/mentalhealth""><span style=""color:#FF0000"">https://www.acoe.org/menta...",510-869-6000,www.acmhs.org,en,,,"37.806984, -122.286229",,,,,Program,5584,,,2020-06-29 01:23:00,
38903728en,38903728,Adult Service Center,,,,38898720,FAMILY BRIDGES INC,2376,37.81018,-122.269073,ACTIVE,"<span style=""color:#FF0000"">Note: Our offices and ...",510-839-9673,https://www.familybridges.org/,en,,,"37.81018, -122.269073",,,,,Program,5584,,,2020-06-29 01:23:00,
38907152en,38907152,Afghan Mental Heatlh Project,,,,38899799,AFGHAN COALITION,2376,,,ACTIVE,Provides support for the overall well being of the...,510-745-1680,www.afghancoalition.org,en,,,"37.55078, -121.98309",,,,,Program,5584,,,2020-06-29 01:23:00,
38907202en,38907202,Alma Crisis Line,,,,38899778,MUJERES UNIDAS Y ACTIVAS (MUA),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed...",415-431-2562 (ALMA),www.mujeresunidas.net,en,California,,"37.778403, -122.216989",,,,,Program,5584,,,2020-06-29 01:23:00,
38904160en,38904160,Aphasia Center of California,,,,38899027,,2376,,,ACTIVE,Encourages and expands communication and psycholog...,510-336-0112,www.aphasiacenter.org,en,California,,"37.81138, -122.2613",,,,,Program,5584,,,2020-06-29 01:23:00,
38906876en,38906876,Bay Area Safe Space Drop-in Services,,,,38898853,CAL-PEP,2376,,,ACTIVE,"Provides&nbsp;a program of expanded substance use,...",510-874-7850,www.calpep.org,en,,,"37.83444, -122.28906",,,,,Program,5584,,,2020-06-29 01:23:00,
38905609en,38905609,Brothers Connect / Brutha's Connecxion Support Gro...,,,,38899000,AIDS PROJECT OF THE EAST BAY (APEB),2376,37.81018,-122.269073,ACTIVE,"Provide a safe confidential space for gay/bi, same...","510-663-7979, EXT 131",www.apeb.org,en,California,,"37.81018, -122.269073",,,,,Program,5584,,,2020-06-29 01:23:00,
38906569en,38906569,California Kinship Navigator Program; For Relative...,,,,38899605,CALIFORNIA KINSHIP NAVIGATOR,2376,,,ACTIVE,Provides information and referral to a range of lo...,800-546-0047,https://www.cdss.ca.gov/inforesources/foster-care/...,en,,,"38.58145, -121.489389",,,,,Program,5584,,,2020-06-29 01:23:00,
38905354en,38905354,Cancer Related Supportive Services,,,,38898918,AMERICAN CANCER SOCIETY,2376,37.81018,-122.269073,ACTIVE,Provides cancer information and recovery services ...,800-227-2345,www.cancer.org,en,California,,"37.78436, -122.27261","37.81018, -122.269073",,,,Program,5584,,,2020-06-29 01:23:00,
38905285en,38905285,Cancer Support Groups,,,,38898928,WCRC - WOMEN'S CANCER RESOURCE CENTER,2376,37.835713,-122.263515,ACTIVE,"<span style=""color:#FF0000"">Note: Not currently se...",510-420-7900,www.wcrc.org,en,,,"37.835713, -122.263515",,,,,Program,5584,,,2020-06-29 01:23:00,
38905272en,38905272,Career Development and Prevention Center; Steps 2 ...,,,,38898497,BERKELEY YOUTH ALTERNATIVES (BYA),2376,37.865566,-122.284909,ACTIVE,Prepares youth to enter the workforce that provide...,"510-845-9010, EXT 219",www.byaonline.org,en,,,"37.865566, -122.284909",,,,,Program,5584,,,2020-06-29 01:23:00,
38906965en,38906965,Caregiver Support Group,,,,38898617,CITY OF FREMONT HUMAN SERVICES DEPARTMENT,2376,37.5562,-122.01457,ACTIVE,Offering a caregiver support group at the Fremont ...,510-574-2050,,en,,,"37.5562, -122.01457",,,,,Program,5584,,,2020-06-29 01:23:00,
38905883en,38905883,Celebrate Recovery,,,,38899391,HILLSIDE ALLIANCE CHURCH,2376,,,ACTIVE,Hosts an outpatient faith-based 12 step recovery m...,510-529-9483,www.hillsidealliancechurchhayward.org,en,,,"37.65973, -122.06972",,,,,Program,5584,,,2020-06-29 01:23:00,
38904250en,38904250,Center for Older Adult Services,,,,38898661,JEWISH FAMILY AND COMMUNITY SERVICES EAST BAY,2376,,,ACTIVE,Provides support for older adults and for caregivi...,510-704-7475,www.jfcs-eastbay.org,en,,,"37.86408, -122.26788","37.88318, -122.07732",,,,Program,5584,,,2020-06-29 01:23:00,
38903640en,38903640,Chrysalis,,,,38898646,HORIZON SERVICES INC. (HSI),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Administrative O...",510-450-1190,www.horizonservices.org,en,California,,"37.835713, -122.263515",,,,,Program,5584,,,2020-06-29 01:23:00,
38903773en,38903773,Circle of Care/North County School-Based Behaviora...,,,,38898544,EAST BAY AGENCY FOR CHILDREN (EBAC) SCHOOL AND COM...,2376,37.80294,-122.20632,ACTIVE,"<span style=""color:#FF0000"">Notes: Many of the ser...",510-531-7551EXT 1109,www.ebac.org/programs/circle/index.asp,en,,,"37.80294, -122.20632",,,,,Program,5584,,,2020-06-29 01:23:00,
67744055en,67744055,Citizens' Circle,,,,67743993,UNITY-UNFOLDING NEW IDEAS INTO YOURSELF,2376,,,ACTIVE,Offers a weekly restorative justice circle to form...,510-418-1959,https://www.facebook.com/unfoldingnewideas/,en,,,"37.80794, -122.32117",,,,,Program,5584,,,2020-06-29 01:23:00,
38905607en,38905607,Client Services,,,,38899000,AIDS PROJECT OF THE EAST BAY (APEB),2376,37.81018,-122.269073,ACTIVE,Offers culturally and linguistically appropriate s...,510-663-7979,www.apeb.org,en,California,,"37.81018, -122.269073",,,,,Program,5584,,,2020-06-29 01:23:00,
38905101en,38905101,Community Outreach and Education,94577,1395 Bancroft Avenue,San Leandro,38898854,BUILDING FUTURES WITH WOMEN AND CHILDREN,2376,37.720538,-122.156804,ACTIVE,"<span style=""color:#FF0000"">Note: Continue to prov...",510-357-0205,www.bfwc.org,en,California,,"37.720538, -122.156804",,,,,Program,5584,,,2020-06-29 01:23:00,
38904821en,38904821,Counseling Services,,,,38898805,TRI-VALLEY HAVEN,2376,,,ACTIVE,"Provides individual, family, or group counseling s...",925-449-5845,www.trivalleyhaven.org,en,,,"37.681214, -121.751912",,,,,Program,5584,,,2020-06-29 01:23:00,
38903769en,38903769,Counseling Services,,,,38898735,PACIFIC CENTER FOR HUMAN GROWTH,2376,37.85737,-122.244855,ACTIVE,"Offers professional counseling, groups, community ...",510-548-8283,www.pacificcenter.org,en,,,"37.85737, -122.244855",,,,,Program,5584,,,2020-06-29 01:23:00,
38903446en,38903446,Counseling Services,,,,38898460,ANTHROPOS COUNSELING CENTER,2376,,,ACTIVE,"Provides marriage, family, child, individual, and ...",925-449-7925,www.anthroposcounseling.org,en,,,"37.67802, -121.76988",,,,,Program,5584,,,2020-06-29 01:23:00,
38905436en,38905436,"Court Ordered Adult Substance Abuse, Domestic Vio...",,,,38898929,TERRA FIRMA DIVERSION/EDUCATIONAL SERVICES,2376,37.633771,-122.061914,ACTIVE,"<span style=""color:#FF0000"">Note: Office is open t...",510-675-9362,www.terrafirmadiversion.com,en,,,"37.633771, -122.061914",,,,,Program,5584,,,2020-06-29 01:23:00,
38905123en,38905123,Crime Victim Assistance,,,,38899018,LAO FAMILY COMMUNITY DEVELOPMENT INC,2376,37.778403,-122.216989,ACTIVE,"<span style=""color:#FF0000"">Notes: Office is close...",510-533-8850,www.lfcd.org,en,,,"37.778403, -122.216989","37.972441, -122.334292",,,,Program,5584,,,2020-06-29 01:23:00,
38904726en,38904726,Crisis Response and Support Network,94607,,,38898532,CATHOLIC CHARITIES OF THE EAST BAY - CCEB,2376,37.806984,-122.286229,ACTIVE,Provides crisis intervention and intensive support...,510-768-3100,www.cceb.org/programs/crisis-response-support-netw...,en,,,"37.79939, -122.27918","37.806984, -122.286229",,,,Program,5584,,,2020-06-29 01:23:00,
38905122en,38905122,Crossroads Fellowship Support Group,,,,38899246,ALCOHOLICS ANONYMOUS (AA) CROSSROADS FELLOWSHIP,2376,37.729225,-121.691025,ACTIVE,"<span style=""color:#FF0000"">Notes: All in person m...",925-829-0666,,en,,,"37.70037, -121.73621","37.729225, -121.691025",,,,Program,5584,,,2020-06-29 01:23:00,
38907099en,38907099,Cultura y Bienestar (CyB),,,,38898669,LA FAMILIA COUNSELING SERVICE,2376,37.674815,-122.081533,ACTIVE,"<span style=""color:#FF0000"">NOTE: Implemented “She...",510-881-5921,,en,,,"37.674815, -122.081533",,,,,Program,5584,,,2020-06-29 01:23:00,
38904828en,38904828,Developmental Disabilities Program,,,,38898669,LA FAMILIA COUNSELING SERVICE,2376,37.674815,-122.081533,ACTIVE,Through contract with the Regional Center of the E...,844-528-1800,www.lafamiliacounseling.org,en,,,"37.674815, -122.081533",,,,,Program,5584,,,2020-06-29 01:23:00,
38904641en,38904641,Developmental Disabilities Services,94607,"310 - 8th Street, Suite 201",Oakland,38898461,ASIAN COMMUNITY MENTAL HEALTH SERVICES,2376,37.806984,-122.286229,ACTIVE,"<table> <tbody> <tr> <td><span style=""color:#FF0000"">Note: Visit&nbsp;</span><a href=""https://www.acoe.org/mentalhealth""><span style=""color:#FF0000>""...",510-869-6000,www.acmhs.org,en,California,,"37.806984, -122.286229",,,,,,Program,5584,5566,2020-06-29 01:23:00,
38906796en,38906796,Domestic Non-Violence Program,,,,38898896,SECOND CHANCE INC,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Office is open t...",510-792-4357,,en,California,,"37.633771, -122.061914",,,,,Program,5584,,,2020-06-29 01:23:00,
38906589en,38906589,Domestic Violence and Anger Management Classes,,,,38898929,TERRA FIRMA DIVERSION/EDUCATIONAL SERVICES,2376,37.633771,-122.061914,ACTIVE,"<span style=""color:#FF0000"">Note: Office is open t...",510-675-9362,www.terrafirmadiv.com/angermanagement.htm,en,,,"37.633771, -122.061914",,,,,Program,5584,,,2020-06-29 01:23:00,
38903924en,38903924,Domestic Violence Helpline and Support,,,,38898862,NARIKA,2376,37.8693,-122.268,ACTIVE,"<span style=""color:#FF0000"">NOTE: Domestic violenc...",510-444-6048,www.narika.org,en,,,"37.8693, -122.268",,,,,Program,5584,,,2020-06-29 01:23:00,
38907153en,38907153,Domestic Violence Support,,,,38899799,AFGHAN COALITION,2376,,,ACTIVE,Provides a one-stop shop for survivors of domestic...,510-745-1680,www.afghancoalition.org,en,,,"37.55078, -121.98309",,,,,Program,5584,,,2020-06-29 01:23:00,
